Time (s),PT1w_cal (deg.C),PT1s_cal (deg.C)
3880,23.928,23.855
3885,23.928,23.855
3891,23.928,23.855
3896,23.962,23.855
3901,23.928,23.855
3906,23.962,23.889
3911,23.962,23.889
3916,23.928,23.822
3921,23.962,23.855
3926,23.928,23.889
3931,23.962,23.855
3936,23.928,23.855
3941,23.928,23.855
3946,23.962,23.889
3951,23.962,23.889
3956,23.962,23.889
3961,23.962,23.889
3966,23.928,23.889
3971,23.928,23.889
3976,23.962,23.889
3981,23.928,23.855
3987,23.962,23.855
3992,23.962,23.855
3997,23.962,23.855
4002,23.962,23.855
4007,23.928,23.889
4012,23.962,23.889
4017,23.928,23.889
4022,23.928,23.855
4027,23.962,23.889
4032,23.962,23.855
4037,23.928,23.889
4042,23.962,23.855
4047,23.928,23.855
4052,23.962,23.889
4057,23.962,23.889
4062,23.928,23.889
4067,23.962,23.855
4072,23.962,23.855
4077,23.962,23.855
4082,23.962,23.889
4088,23.962,23.855
4093,23.962,23.889
4098,23.928,23.889
4103,23.962,23.855
4108,23.928,23.855
4113,23.962,23.855
4118,23.928,23.889
4123,23.962,23.889
4128,23.962,23.889
4133,23.962,23.855
4138,23.928,23.855
4143,23.928,23.889
4148,23.928,23.855
4153,23.962,23.855
4158,23.962,23.889
4163,23.962,23.889
4168,23.928,23.889
4173,23.962,23.889
4178,23.928,23.855
4184,23.928,23.855
4189,23.928,23.889
4194,23.962,23.855
4199,23.928,23.855
4204,23.962,23.889
4209,23.928,23.855
4214,23.962,23.923
4219,23.928,23.855
4224,23.962,23.855
4229,23.962,23.889
4234,23.928,23.889
4239,23.928,23.855
4244,23.962,23.889
4249,23.962,23.889
4254,23.928,23.855
4259,23.928,23.855
4264,23.928,23.889
4269,23.928,23.889
4274,23.962,23.855
4280,23.928,23.889
4285,23.962,23.889
4290,23.962,23.889
4295,23.928,23.855
4300,23.962,23.855
4305,23.962,23.889
4310,23.928,23.855
4315,23.962,23.855
4320,23.962,23.889
4325,23.962,23.855
4330,23.928,23.889
4335,23.996,23.889
4340,23.962,23.855
4345,23.928,23.855
4350,23.928,23.889
4355,23.962,23.889
4360,23.962,23.889
4365,23.962,23.889
4371,23.928,23.923
4376,23.928,23.855
4381,23.962,23.855
4386,23.962,23.889
4391,23.928,23.889
4396,23.928,23.889
4401,23.962,23.889
4406,23.928,23.855
4411,23.962,23.889
4416,23.962,23.889
4421,23.928,23.889
4426,23.962,23.889
4431,23.928,23.889
4436,23.962,23.889
4441,23.962,23.889
4446,23.962,23.889
4451,23.928,23.889
4456,23.962,23.889
4461,23.928,23.889
4467,23.928,23.889
4472,23.928,23.855
4477,23.928,23.889
4482,23.928,23.855
4487,23.962,23.889
4492,23.962,23.889
4497,23.962,23.855
4502,23.962,23.923
4507,23.962,23.889
4512,23.962,23.889
4517,23.928,23.889
4522,23.928,23.889
4527,23.962,23.889
4532,23.962,23.889
4537,23.962,23.855
4542,23.928,23.889
4547,23.962,23.855
4552,23.962,23.889
4557,23.996,23.889
4563,23.928,23.889
4568,23.962,23.889
4573,23.928,23.889
4578,23.928,23.889
4583,23.962,23.889
4588,23.928,23.889
4593,23.962,23.889
4598,23.928,23.855
4603,23.928,23.889
4608,23.962,23.889
4613,23.928,23.889
4618,23.962,23.923
4623,23.962,23.889
4628,23.962,23.889
4633,23.962,23.889
4638,23.928,23.855
4643,23.962,23.889
4648,23.928,23.889
4653,23.962,23.889
4659,23.962,23.889
4664,23.996,23.889
4669,23.962,23.923
4674,23.962,23.889
4679,23.928,23.889
4684,23.928,23.889
4689,23.962,23.889
4694,23.962,23.889
4699,23.962,23.889
4704,23.928,23.889
4709,23.962,23.889
4714,23.962,23.889
4719,23.962,23.889
4724,23.928,23.889
4729,23.928,23.889
4734,23.962,23.889
4739,23.928,23.923
4744,23.962,23.889
4749,23.962,23.889
4755,23.928,23.889
4760,23.962,23.889
4765,23.962,23.889
4770,23.962,23.889
4775,23.962,23.889
4780,23.928,23.855
4785,23.928,23.855
4790,23.928,23.889
4795,23.928,23.889
4800,23.928,23.889
4805,23.962,23.889
4810,23.962,23.889
4815,23.962,23.889
4820,23.928,23.889
4825,23.928,23.923
4830,23.962,23.889
4835,23.928,23.889
4840,23.962,23.855
4845,23.962,23.889
4851,23.962,23.889
4856,23.962,23.923
4861,23.962,23.923
4866,23.928,23.889
4871,23.962,23.889
4876,23.962,23.889
4881,23.962,23.889
4886,23.962,23.889
4891,23.962,23.889
4896,23.962,23.889
4901,23.962,23.889
4906,23.962,23.889
4911,23.928,23.889
4916,23.962,23.855
4921,23.962,23.889
4926,23.928,23.889
4931,23.962,23.889
4936,23.962,23.889
4941,23.962,23.889
4947,23.962,23.889
4952,23.928,23.889
4957,23.962,23.855
4962,23.962,23.889
4967,23.928,23.889
4972,23.962,23.889
4977,23.996,23.889
4982,23.962,23.855
4987,23.928,23.889
4992,23.962,23.889
4997,23.928,23.889
5002,23.928,23.889
5007,23.928,23.889
5012,23.962,23.889
5017,23.962,23.889
5022,23.962,23.889
5027,23.928,23.889
5032,23.928,23.923
5037,23.962,23.889
5043,23.962,23.889
5048,23.962,23.889
5053,23.962,23.923
5058,23.928,23.923
5063,23.928,23.889
5068,23.962,23.889
5073,23.962,23.889
5078,23.962,23.923
5083,23.928,23.889
5088,23.962,23.889
5093,23.928,23.923
5098,23.962,23.923
5103,23.962,23.889
5108,23.928,23.923
5113,23.962,23.923
5118,23.962,23.889
5123,23.928,23.923
5128,23.928,23.889
5133,23.928,23.889
5139,23.928,23.889
5144,23.962,23.923
5149,23.962,23.923
5154,23.962,23.923
5159,23.962,23.889
5164,23.962,23.923
5169,23.928,23.889
5174,23.962,23.889
5179,23.962,23.889
5184,23.928,23.923
5189,23.962,23.923
5194,23.962,23.889
5199,23.928,23.889
5204,23.962,23.889
5209,23.928,23.889
5214,23.928,23.923
5219,23.962,23.889
5224,23.962,23.923
5229,23.962,23.889
5235,23.928,23.889
5240,23.962,23.889
5245,23.962,23.923
5250,23.928,23.923
5255,23.962,23.923
5260,23.928,23.889
5265,23.928,23.923
5270,23.996,23.923
5275,23.962,23.923
5280,23.962,23.889
5285,23.962,23.923
5290,23.996,23.889
5295,23.962,23.923
5300,23.962,23.889
5305,23.962,23.923
5310,23.962,23.889
5315,23.962,23.889
5320,23.962,23.923
5325,23.928,23.889
5331,23.962,23.889
5336,23.962,23.889
5341,23.928,23.923
5346,23.962,23.923
5351,23.962,23.889
5356,23.962,23.889
5361,23.962,23.889
5366,23.962,23.889
5371,23.962,23.889
5376,23.962,23.889
5381,23.962,23.923
5386,23.962,23.923
5391,23.962,23.889
5396,23.928,23.889
5401,23.962,23.889
5406,23.996,23.889
5411,23.928,23.889
5416,23.962,23.889
5421,23.962,23.889
5427,23.962,23.889
5432,23.962,23.923
5437,23.962,23.889
5442,23.962,23.923
5447,23.928,23.889
5452,23.962,23.889
5457,23.962,23.923
5462,23.928,23.889
5467,23.962,23.889
5472,23.928,23.889
5477,23.928,23.923
5482,23.962,23.923
5487,23.928,23.889
5492,23.962,23.923
5497,23.962,23.923
5502,23.962,23.923
5507,23.962,23.923
5512,23.962,23.889
5517,23.962,23.889
5523,23.928,23.923
5528,23.962,23.889
5533,23.928,23.889
5538,23.962,23.923
5543,23.962,23.889
5548,23.928,23.923
5553,23.996,23.889
5558,23.928,23.923
5563,23.962,23.923
5568,23.928,23.923
5573,23.962,23.889
5578,23.962,23.889
5583,23.962,23.923
5588,23.962,23.889
5593,23.962,23.923
5598,23.928,23.923
5603,23.962,23.889
5608,23.962,23.889
5613,23.962,23.889
5619,23.928,23.957
5624,23.962,23.889
5629,23.928,23.889
5634,23.962,23.923
5639,23.928,23.923
5644,23.962,23.889
5649,23.962,23.923
5654,23.928,23.889
5659,23.962,23.889
5664,23.928,23.923
5669,23.962,23.889
5674,23.962,23.923
5679,23.962,23.923
5684,23.962,23.923
5689,23.928,23.923
5694,23.928,23.923
5699,23.962,23.889
5704,23.962,23.889
5709,23.962,23.923
5715,23.962,23.923
5720,23.962,23.923
5725,23.962,23.923
5730,23.928,23.923
5735,23.962,23.889
5740,23.962,23.889
5745,23.928,23.923
5750,23.962,23.889
5755,23.962,23.923
5760,23.962,23.923
5765,23.962,23.889
5770,23.962,23.889
5775,23.962,23.923
5780,23.962,23.889
5785,23.962,23.889
5790,23.996,23.923
5795,23.996,23.889
5800,23.962,23.923
5805,23.962,23.889
5811,23.928,23.889
5816,23.928,23.889
5821,23.928,23.923
5826,23.962,23.923
5831,23.996,23.923
5836,23.962,23.923
5841,23.962,23.923
5846,23.962,23.923
5851,23.962,23.923
5856,23.962,23.923
5861,23.962,23.923
5866,23.962,23.923
5871,23.962,23.923
5876,23.928,23.923
5881,23.962,23.889
5886,23.962,23.923
5891,23.962,23.889
5896,23.962,23.923
5901,23.962,23.923
5907,23.962,23.923
5912,23.962,23.923
5917,23.962,23.923
5922,23.962,23.923
5927,23.928,23.889
5932,23.962,23.889
5937,23.962,23.889
5942,23.996,23.923
5947,23.962,23.923
5952,23.962,23.889
5957,23.928,23.923
5962,23.962,23.923
5967,23.962,23.923
5972,23.962,23.889
5977,23.962,23.923
5982,23.962,23.923
5987,23.962,23.889
5992,23.928,23.923
5997,23.928,23.923
6003,23.962,23.923
6008,23.928,23.923
6013,23.996,23.923
6018,23.962,23.957
6023,23.962,23.889
6028,23.962,23.889
6033,23.962,23.889
6038,23.962,23.923
6043,23.962,23.889
6048,23.962,23.889
6053,23.928,23.889
6058,23.996,23.923
6063,23.928,23.923
6068,23.928,23.923
6073,23.962,23.923
6078,23.962,23.923
6083,23.962,23.923
6088,23.962,23.923
6093,23.996,23.923
6099,23.962,23.923
6104,23.962,23.889
6109,23.928,23.923
6114,23.962,23.889
6119,23.962,23.923
6124,23.962,23.923
6129,23.962,23.923
6134,23.962,23.923
6139,23.996,23.923
6144,23.996,23.923
6149,23.928,23.889
6154,23.962,23.923
6159,23.962,23.957
6164,23.928,23.889
6169,23.962,23.923
6174,23.962,23.923
6179,23.962,23.923
6184,23.962,23.923
6189,23.962,23.923
6195,23.962,23.923
6200,23.962,23.923
6205,23.996,23.923
6210,23.962,23.923
6215,23.962,23.923
6220,23.962,23.923
6225,23.962,23.889
6230,23.962,23.923
6235,23.928,23.923
6240,23.962,23.957
6245,23.962,23.923
6250,23.962,23.889
6255,23.962,23.923
6260,23.962,23.889
6265,23.962,23.923
6270,23.962,23.923
6275,23.962,23.923
6280,23.962,23.923
6285,23.962,23.923
6291,23.962,23.889
6296,23.962,23.923
6301,23.962,23.923
6306,23.962,23.923
6311,23.962,23.923
6316,23.962,23.923
6321,23.962,23.889
6326,23.962,23.923
6331,23.928,23.889
6336,23.962,23.923
6341,23.962,23.923
6346,23.962,23.923
6351,23.962,23.923
6356,23.962,23.889
6361,23.962,23.889
6366,23.962,23.923
6371,23.962,23.889
6376,23.928,23.923
6381,23.962,23.923
6387,23.962,23.923
6392,23.962,23.923
6397,23.962,23.923
6402,23.962,23.889
6407,23.962,23.923
6412,23.928,23.923
6417,23.928,23.923
6422,23.962,23.889
6427,23.962,23.957
6432,23.962,23.923
6437,23.996,23.923
6442,23.962,23.923
